target_fips,storm_year,storm_month,n_clean_neighbors,neighbor_fips
21157,2023,1,2,"47079,47079"
05047,2021,5,2,"05101,05101"
48249,2025,5,1,48255
06081,2024,3,1,06047
05139,2023,6,1,22123
01027,2023,8,2,"13045,13045"
06027,2023,8,3,"06079,06109,32019"
47065,2023,12,1,47177
13299,2023,6,1,13271
27137,2024,5,4,"27065,27095,27031,55003"
51810,2022,5,5,"51735,51740,51735,51740,51740"
39013,2021,7,1,39115
28019,2021,8,1,28013
45085,2020,1,2,"45089,45089"
29099,2022,4,3,"29073,29093,29093"
53009,2024,4,4,"53029,53035,53045,53029"
55113,2023,8,2,"55069,55125"
47167,2024,4,3,"05037,05123,28009"
08041,2024,8,2,"08015,08109"
37013,2025,4,1,37143
19175,2021,10,2,"19137,19137"
45073,2024,5,4,"13195,13281,13195,13281"
22029,2024,6,5,"22039,28063,28037,28063,28037"
37097,2024,8,1,37005
39009,2024,1,2,"54073,54073"
08125,2024,6,2,"31085,31085"
35053,2024,7,1,35031
05093,2025,2,5,"05067,05077,05067,29143,29143"
31123,2025,6,1,08115
26015,2023,4,5,"26023,26059,26149,26023,26149"
55005,2021,7,5,"27025,27115,27025,27163,27163"
41005,2024,8,8,"53059,41031,41009,53059,41031,41069,41007,41009"
48381,2023,8,2,"35037,35037"
21151,2021,6,1,21173
51051,2023,6,3,"54059,54059,51720"
20169,2024,7,3,"20123,20141,20123"
47107,2023,7,3,"13213,13313,13213"
26163,2025,6,1,39095
21069,2020,1,1,21063
18043,2020,4,1,21223
40095,2023,8,2,"40005,40005"
40127,2022,4,1,05081
39025,2020,9,1,21201
40031,2023,10,1,48077
51121,2021,8,2,"51021,51021"
08057,2021,7,2,"08019,08047"
48179,2023,8,2,"40129,40129"
16023,2022,9,3,"16025,30001,30001"
35031,2022,6,2,"04009,35028"
36105,2022,3,2,"36079,36087"
20077,2024,5,2,"20097,40093"
31103,2020,7,3,"31107,31003,31107"
48429,2022,6,2,"48093,48275"
18111,2022,3,1,18157
39045,2021,6,2,"39083,39115"
42029,2022,2,3,"42077,42043,42077"
13077,2022,11,11,"13097,13089,13097,13135,13145,13231,13035,13151,13171,13231,13145"
18011,2024,3,1,18045
48157,2020,5,2,"48321,48321"
46109,2023,8,5,"27073,27149,27151,27149,27073"
20075,2021,6,1,08011
29153,2025,6,5,"05065,05129,05137,05065,05129"
20133,2021,9,1,40147
37027,2020,10,1,37121
40109,2021,7,1,40103
47085,2021,10,2,"47039,47039"
05135,2024,9,4,"05067,05137,05137,05067"
56029,2025,6,1,30057
55071,2020,7,2,"26019,26019"
19075,2023,7,4,"19067,19067,19079,19079"
19021,2020,8,1,19133
55035,2022,9,2,"55119,55119"
27113,2020,7,1,27071
20173,2020,11,2,"20049,20049"
13073,2022,5,3,"13317,13301,13317"
17121,2023,3,3,"17159,17173,17159"
28047,2023,8,4,"28035,28073,28035,28111"
41059,2022,7,8,"41013,41021,53023,53021,53077,53021,53023,53021"
31031,2021,8,3,"31117,31015,31117"
13297,2025,2,2,"13237,13221"
48027,2021,4,2,"48287,48287"
01123,2022,4,1,13149
06017,2025,6,1,06109
13299,2020,5,1,13017
27137,2021,4,3,"27115,27115,27115"
37023,2021,3,4,"37121,47091,37121,37199"
46075,2023,9,1,46015
48227,2020,6,2,"48165,48165"
12063,2024,5,2,"13087,13087"
51079,2022,8,2,"51540,51660"
01091,2022,10,4,"28023,01007,01007,01013"
19173,2020,10,2,"19129,19129"
49037,2025,6,9,"35003,08029,08045,08051,08029,08051,08091,08091,08045"
35051,2020,2,4,"35006,48141,48141,35006"
44001,2022,8,2,"25001,25007"
17163,2025,5,1,29157
49057,2021,9,4,"16007,16041,16007,16041"
21047,2021,7,2,"47083,47083"
23031,2020,8,1,23023
26151,2022,8,1,26069
39161,2025,4,3,"39063,39063,39173"
27081,2024,7,5,"27127,27023,27073,27127,27073"
08045,2024,9,7,"08049,08065,08029,08015,08065,08049,49009"
08035,2023,8,6,"08043,08019,08047,08093,08043,08093"
22063,2022,7,9,"22007,22047,22093,22037,22047,22121,22037,22093,22117"
16015,2020,5,6,"16059,16025,16083,16075,16087,16059"
13221,2021,5,4,"13141,13141,13301,13301"
17077,2021,4,2,"17165,17165"
20151,2024,9,1,40003
17133,2023,4,1,29221
05075,2022,10,5,"05111,05021,05037,05111,05021"
13077,2021,3,2,"13231,13231"
47027,2025,2,6,"21231,21169,21169,47159,47159,21231"
44007,2020,12,1,25007
40089,2023,5,2,"40005,40005"
21019,2023,3,2,"21063,21063"
48165,2023,6,2,"35005,35041"
19025,2023,7,7,"19035,19093,19141,19165,19035,19093,19079"
17181,2024,2,2,"17145,17151"
20033,2023,4,3,"40003,40003,40093"
18153,2020,7,3,"17035,17079,17079"
01059,2024,6,3,"28117,28117,47071"
51027,2025,1,5,"21071,21119,21133,21159,21159"
12079,2025,2,2,"12041,12041"
33009,2020,12,1,50015
51027,2020,7,5,"21159,51195,51195,51195,21159"
47163,2020,2,1,37121
06037,2022,6,2,"06079,04012"
13087,2022,5,1,13037
17179,2021,6,1,17175
13095,2022,1,1,13307
01061,2025,5,2,"01013,01035"
13081,2022,5,2,"13249,13307"
22025,2020,10,3,"22039,22077,22077"
38073,2022,8,1,27155
31109,2023,10,1,29005
51790,2021,5,1,51820
13217,2021,12,4,"13133,13219,13013,13219"
55057,2023,4,6,"55077,55097,55047,55077,55035,55097"
28031,2024,7,4,"28111,28077,28111,28077"
24031,2020,2,3,"51610,51600,51610"
30087,2020,7,2,"56033,56033"
20059,2023,2,1,20209
29093,2025,5,5,"29073,29017,29157,29157,29017"
28127,2021,4,1,28147
56029,2022,5,7,"30007,30043,30057,30059,30059,56007,56023"
19075,2020,6,4,"19067,19067,19079,19079"
35023,2023,7,3,"04023,35051,35051"
48111,2023,5,2,"35037,35037"
18127,2020,5,2,"18131,18131"
54047,2020,7,1,21159
08001,2022,7,3,"08019,08047,08093"
13093,2024,6,4,"13225,13225,13307,13271"
34027,2024,8,1,36085
42027,2024,4,5,"42009,42023,42023,42009,42057"
22085,2024,4,1,22127
37005,2021,8,1,51640
22071,2021,7,3,"22057,28045,28045"
21177,2025,1,2,"21033,21033"
22061,2025,1,1,05003
06001,2020,8,3,"06095,06005,06043"
19151,2020,7,1,19079
21175,2020,9,3,"21159,21159,21119"
05147,2023,7,5,"05035,05111,05111,05107,05035"
01069,2022,4,1,01039
51740,2023,6,4,"51199,51735,51095,51199"
47081,2022,4,5,"47083,47005,47083,47005,47039"
31119,2022,4,1,31051
31145,2025,2,5,"31047,31073,31073,31083,31137"
51025,2023,7,4,"37091,51183,51183,51595"
06069,2024,2,3,"06039,06039,06079"
51079,2024,1,1,51660
47073,2020,4,1,51520
18095,2020,3,3,"18009,18075,18009"
18087,2023,6,3,"18141,26059,26059"
46003,2020,3,1,31107
48073,2022,3,3,"48241,48373,48471"
21105,2023,6,5,"47095,47079,47045,47095,47079"
19195,2022,8,2,"19197,19197"
32023,2021,6,1,32013
46071,2022,6,1,31103
46051,2024,6,4,"27149,27023,27173,27173"
37151,2021,5,1,37007
47183,2024,4,1,47095
19193,2020,7,7,"19009,19085,19165,19085,31021,31021,31039"
36043,2023,4,3,"36033,36093,36033"
39119,2021,8,2,"39083,39083"
34035,2024,8,3,"36085,34031,36085"
18015,2021,6,2,"18159,18159"
48453,2020,9,2,"48287,48287"
08101,2020,6,6,"08109,08119,08109,08119,08003,08109"
16011,2021,8,7,"16041,16025,16065,16081,16007,16041,16065"
26113,2020,11,7,"26129,26137,26089,26101,26137,26129,26101"
20085,2020,5,5,"20043,20043,31147,31133,31147"
16043,2020,6,9,"16059,16059,30023,30093,30043,56029,30043,30093,56029"
46091,2022,7,2,"27155,27155"
48137,2024,5,2,"48323,48323"
20151,2021,8,1,40003
21159,2021,7,1,51051
13133,2025,2,3,"13125,13301,13301"
30009,2021,5,2,"30059,56017"
26111,2021,9,1,26129
28059,2021,10,2,"28045,28045"
48073,2025,4,2,"48455,48455"
18007,2020,7,2,"18131,18131"
22103,2020,7,1,22093
48033,2020,6,2,"48165,48165"
26157,2022,8,1,26069
56023,2023,5,7,"49005,49005,49029,49043,49057,49043,49043"
21195,2023,6,3,"51720,54045,54109"
18127,2025,4,2,"18131,18131"
26055,2021,7,5,"26039,26137,26039,26137,26039"
05103,2023,2,4,"05011,05003,05011,22067"
21171,2022,2,2,"47087,47087"
06013,2020,4,5,"06101,06113,06113,06033,06045"
40079,2025,5,1,05109
05097,2022,7,1,05081
16001,2021,8,5,"16075,16025,16047,16003,16075"
01079,2022,7,4,"28141,28057,28141,28141"
37055,2025,3,3,"37187,37143,37187"
19057,2022,5,3,"19101,19183,19183"
29213,2025,6,3,"05129,05129,05049"
48219,2025,5,1,35009
55001,2023,7,5,"55047,55047,55135,55047,55135"
06073,2021,7,3,"04012,04027,04012"
26047,2020,7,2,"26089,26095"
05027,2025,4,6,"05019,05109,05019,05039,05003,05011"
19091,2020,6,2,"19079,19079"
17065,2023,3,1,17159
27157,2023,4,2,"55035,55035"
06107,2024,11,5,"06069,06037,06079,06111,06079"
04005,2024,5,3,"04009,04009,08033"
18069,2021,6,1,18159
51005,2022,6,1,51678
08085,2022,10,4,"08111,08111,49007,49047"
01125,2021,9,1,01043
29015,2023,2,1,29135
54071,2023,8,3,"51660,54093,54093"
27089,2024,5,6,"27029,27071,27029,27125,27029,27125"
20117,2024,3,4,"31095,31095,31097,31097"
19193,2025,6,1,31179
42051,2023,8,1,54093
29021,2023,6,2,"31147,20209"
08091,2024,8,7,"08015,08029,08109,08109,08029,08033,08033"
39153,2022,5,2,"39005,39005"
18169,2023,6,2,"18131,18009"
20041,2021,12,1,20123
39113,2020,3,1,18075
26137,2020,7,4,"26089,26089,26097,26097"
48051,2022,3,5,"48185,48149,48015,48149,48185"
28163,2023,12,1,22107
20139,2022,3,1,20207
30107,2022,7,8,"30005,30015,30013,30015,30007,30013,30031,30049"
40009,2022,10,3,"40043,48197,40043"
18093,2022,6,4,"18021,18119,18109,18119"
30081,2024,7,2,"16035,16035"
51770,2023,7,1,51045
51053,2023,6,3,"51036,51595,51036"
39095,2020,10,4,"39171,39171,39143,39143"
05133,2025,6,2,"05109,05109"
36101,2025,4,2,"36037,42023"
04021,2021,10,3,"04012,04027,04027"
12093,2020,5,3,"12027,12049,12049"
12099,2020,10,2,"12055,12055"
30005,2023,7,1,30107
19119,2021,4,15,"19021,19035,19041,19059,19041,19059,27063,19035,27033,27063,27101,27101,46027,46079,46087"
31099,2024,4,1,31073
34019,2025,5,2,"34037,34037"
51153,2020,4,2,"51600,51610"
49023,2020,7,4,"32017,32017,49007,49007"
29029,2021,12,6,"29185,29185,29051,29135,29151,29135"
54021,2024,5,1,54073
29203,2025,5,5,"29223,05049,05049,05121,29223"
28091,2021,4,3,"28113,28045,28113"
16049,2024,4,6,"16087,30039,30023,30039,53013,53023"
12065,2025,2,2,"12067,12067"
18067,2025,6,1,18131
48479,2025,5,6,"48163,48507,48047,48047,48163,48507"
27167,2021,10,6,"27041,27121,27149,27041,27153,27149"
47103,2023,4,1,47061
36003,2023,12,3,"42023,42053,42023"
30015,2020,6,2,"30101,30101"
29215,2024,11,1,29073
48149,2023,5,2,"48481,48481"
36027,2022,7,2,"36087,36087"
21157,2023,5,2,"47079,47079"
24033,2022,7,2,"51600,51610"
21035,2021,8,1,47083
01087,2025,2,2,"13053,13259"
39081,2022,11,2,"39151,39151"
18179,2022,6,1,18159
49025,2024,6,1,08033
29177,2025,6,3,"29061,29063,29063"
51077,2023,7,3,"51021,51520,51021"
22033,2022,5,5,"22007,22093,22125,22007,22125"
40049,2022,4,2,"40095,40133"
28139,2023,9,2,"47023,47075"
56035,2024,7,1,49009
45085,2020,5,2,"45089,45089"
16031,2021,7,5,"16025,16047,16041,16047,32013"
54017,2025,6,2,"54073,54073"
28003,2020,9,2,"28009,28009"
47167,2024,8,3,"05077,47069,47069"
51095,2022,7,2,"51735,51740"
29223,2023,5,4,"05021,29069,29221,29069"
28095,2024,7,2,"28117,28117"
29165,2023,8,1,29003
56037,2022,7,7,"49047,49047,49029,49033,56017,49033,49033"
05035,2022,5,5,"47097,28137,28027,28137,47097"
51710,2021,2,2,"51735,51735"
39099,2024,5,2,"39169,39007"
13161,2023,1,8,"13283,13091,13315,13107,13283,13091,13175,13283"
17189,2025,4,1,29157
12113,2022,6,3,"01035,01039,01039"
37097,2024,12,1,37005
42047,2023,7,2,"42039,42049"
39009,2024,5,2,"54073,54073"
17077,2024,9,3,"17165,17003,17165"
46121,2024,5,4,"31017,31091,31171,31017"
20209,2024,7,2,"29101,29107"
40085,2021,5,1,40033
51057,2023,6,1,51095
53015,2020,9,5,"53053,53077,41027,53039,53077"
28097,2021,6,1,28135
42117,2025,5,2,"42093,42023"
27061,2021,6,5,"27115,27029,27135,27153,27159"
30071,2024,8,1,30037
28075,2021,8,1,01107
35061,2024,7,3,"35003,35031,35003"
16051,2023,4,2,"56039,56039"
54057,2024,8,1,54093
32510,2023,9,3,"06003,06049,41037"
45017,2020,1,1,45089
21069,2020,5,1,21063
48055,2023,10,3,"48089,48477,48123"
48053,2020,5,3,"48193,48333,48333"
47017,2025,5,2,"21035,47069"
24005,2022,6,1,42043
20131,2023,9,2,"20043,20043"
22073,2023,6,4,"05003,22123,22123,05003"
48167,2022,5,3,"48321,48291,48291"
37053,2021,5,2,"37073,51131"
22065,2022,2,2,"22067,28063"
06041,2021,12,3,"06055,06033,06055"
40111,2024,1,2,"40119,40133"
13303,2021,8,3,"13301,13301,13301"
39105,2025,4,1,54073
13175,2020,8,5,"13235,13235,13043,13267,13161"
35031,2022,10,1,35028
20039,2024,6,1,31073
54025,2021,6,1,51580
29189,2024,11,1,29073
12131,2023,3,2,"01013,01035"
45049,2021,7,2,"45011,45011"
47173,2021,6,1,47105
27061,2024,7,2,"27065,27029"
13069,2024,6,5,"13065,13315,13279,13315,13065"
13147,2025,6,3,"13221,13221,37113"
08119,2022,8,4,"08019,08047,08019,08065"
29027,2021,7,3,"29089,29073,29073"
38103,2023,7,1,38003
01111,2025,6,1,01087
54029,2025,6,2,"39099,39151"
51067,2022,6,1,51775
40015,2021,4,1,40033
40109,2021,11,1,40133
49027,2020,5,3,"49021,49021,49007"
29203,2022,4,2,"29093,29093"
48173,2020,5,1,48165
17157,2023,6,1,29123
13149,2024,7,1,13143
13321,2020,2,1,13017
45073,2023,1,9,"13011,13195,13011,13139,13281,13311,13195,13281,13011"
19117,2020,4,2,"29129,29129"
21083,2022,3,4,"47005,47017,47017,47053"
39159,2024,12,5,"39083,39117,39063,39033,39117"
39081,2024,4,2,"39151,39151"
21111,2021,6,2,"21163,21163"
18037,2020,10,2,"21163,21163"
13105,2025,6,2,"13219,13301"
40107,2021,6,1,40029
53021,2020,5,5,"53023,53037,53047,16009,53023"
38101,2023,6,2,"38083,38083"
13297,2025,6,4,"13159,13237,13159,13221"
39013,2023,4,1,39115
06093,2023,6,8,"41015,41037,41019,41015,41019,41019,41037,41039"
08013,2020,7,4,"08019,08019,08019,08119"
17029,2021,3,3,"17079,17079,18165"
13299,2020,9,2,"13161,13161"
27137,2021,8,3,"27115,27115,27115"
37023,2021,7,5,"37121,37021,37121,37199,37021"
51079,2022,12,1,51660
31029,2025,6,2,"08115,08115"
48031,2024,3,1,48281
48255,2024,4,2,"48391,48391"
48301,2023,7,4,"35005,35005,35041,48243"
32021,2022,7,8,"06003,32005,32027,32031,32005,32029,32031,32510"
19155,2025,4,2,"19047,19047"
51083,2021,4,2,"37181,37181"
49035,2020,6,4,"49033,49033,32033,49007"
23009,2021,5,2,"23015,23015"
18039,2020,4,1,18131
06039,2023,2,5,"06053,06069,06069,06085,32019"
28117,2020,1,4,"47069,28009,47069,28009"
55003,2020,6,2,"26083,26083"
29189,2023,3,4,"29186,29221,29186,29221"
48013,2025,5,2,"48507,48507"
39127,2021,8,1,39083
08069,2020,5,3,"08047,08019,08047"
51163,2024,4,2,"51580,51790"
22039,2022,3,1,22125
18059,2025,4,1,18023
40089,2023,9,3,"40005,40013,40005"
13091,2020,5,4,"13283,13017,13283,13017"
08123,2023,7,1,08047
16021,2020,1,3,"16079,30089,30089"
30071,2021,7,1,30045
17193,2020,3,1,17121
16081,2025,5,1,30057
37117,2025,5,1,37143
21019,2023,7,3,"21063,21063,54059"
51029,2022,4,1,51540
19153,2022,11,2,"19079,19079"
01083,2024,12,2,"01095,01095"
55101,2020,4,2,"55055,55055"
17181,2024,6,2,"17145,17151"
51027,2025,5,4,"21071,21119,21159,21159"
48055,2020,9,3,"48287,48287,48255"
48179,2025,5,1,40057
13003,2023,7,1,13271
40077,2025,5,1,05113
17073,2025,4,7,"17123,17155,19115,19045,19115,17123,19045"
47163,2020,6,2,"37121,51195"
38043,2023,7,1,38003
12055,2022,5,3,"12051,12051,12051"
17179,2021,10,2,"17039,17039"
48097,2023,9,2,"40013,48077"
13095,2022,5,1,13307
29207,2022,2,1,29093
51105,2020,2,1,51720
17021,2021,10,1,17039
17193,2023,4,3,"17159,17159,17159"
18011,2021,6,2,"18159,18159"
18155,2020,4,2,"21223,21223"
29049,2025,6,3,"20043,29061,29061"
20057,2020,7,2,"20033,20033"
29139,2020,3,2,"17013,17013"
40149,2022,7,1,40043
21041,2025,6,1,18143
37031,2025,3,2,"37187,37141"
47147,2025,5,2,"21177,21177"
29113,2021,8,2,"29073,29073"
22095,2020,7,1,22047
17161,2025,5,4,"19097,19105,19087,19183"
22107,2022,5,5,"22125,22083,22083,28037,28037"
47091,2022,7,3,"51520,51167,51520"
21075,2024,12,3,"17003,29201,29201"
33013,2020,7,1,50017
22061,2025,5,1,05003
18091,2024,7,1,18181
48463,2023,4,3,"48127,48127,48127"
05147,2023,11,3,"05035,05107,05035"
48159,2024,4,3,"48379,40023,48379"
41057,2024,11,1,53049
12119,2023,7,3,"12049,12055,12081"
31145,2025,6,5,"31047,31073,31073,31083,31137"
42129,2022,2,1,54009
34029,2024,7,2,"36081,36085"
13125,2021,6,2,"13107,13317"
04015,2021,10,2,"04027,06025"
06071,2022,9,4,"04027,06025,06079,06025"
41047,2020,9,7,"41027,41013,41069,41021,41027,41069,53039"
13001,2022,1,1,13309
28127,2024,9,2,"28063,28147"
29017,2021,4,4,"17181,17181,29069,29179"
18145,2021,12,4,"18065,18109,18109,18065"
45083,2025,5,1,45023
40051,2022,4,2,"40075,40075"
29047,2022,3,1,29033
36043,2023,8,3,"36033,36093,36033"
39161,2022,7,3,"18075,18075,39173"
13305,2024,7,2,"13279,13279"
46127,2021,10,13,"19035,19141,19035,19119,19141,19143,19035,19093,46125,46135,19119,46099,46125"
51009,2023,9,1,51530
16045,2021,6,5,"16049,41001,41063,16049,41001"
37029,2022,7,4,"37055,37055,51740,51740"
18015,2021,10,2,"18159,18159"
35007,2021,7,4,"08003,08021,08011,08021"
22107,2020,12,1,22077
18133,2025,5,1,18023
20073,2025,6,2,"20133,20133"
17077,2023,1,3,"29186,29123,29186"
19013,2024,6,2,"19069,19069"
06027,2024,2,7,"06039,06047,06079,06039,06109,06059,32015"
44007,2022,9,1,25007
47157,2024,7,6,"05037,05123,28009,28009,47075,47075"
31071,2021,6,1,31015
17187,2021,8,1,17175
30065,2021,7,1,30045
51107,2022,8,2,"51600,51610"
01101,2025,5,2,"01013,01013"
31041,2020,8,2,"31077,31077"
46123,2022,5,2,"31091,46015"
40089,2020,8,1,48119
08123,2020,6,1,08047
56045,2020,7,1,56033
29117,2021,8,2,"29107,29089"
48195,2023,5,1,48211
06013,2020,8,7,"06005,06101,06113,06005,06113,06033,06045"
51167,2020,1,3,"47091,51520,51720"
20009,2025,6,1,20141
16019,2020,6,3,"16041,49033,56029"
13241,2020,10,1,37075
13257,2023,7,5,"13157,13195,13195,13281,13311"
39133,2021,5,4,"39085,39103,39085,39103"
45077,2021,7,5,"37021,37087,45059,45059,37113"
32027,2023,9,5,"32019,06049,32019,32029,41037"
04025,2023,1,6,"49025,49037,04027,06025,04027,49025"
04005,2024,9,2,"04009,04009"
55099,2023,4,4,"55041,55005,55005,55041"
31037,2024,8,7,"31143,31185,31173,31011,31121,31125,31143"
47007,2023,7,4,"13047,13083,13313,47061"
20177,2022,5,1,20013
48059,2024,4,5,"48093,48333,48093,48429,48429"
27089,2024,9,6,"27029,27071,27029,27125,27029,27125"
20117,2024,7,2,"31095,31095"
20045,2024,7,2,"20107,20107"
37089,2021,9,1,37199
24039,2021,8,1,51131
55045,2020,4,2,"55055,55055"
30011,2024,8,1,30109
27003,2024,8,3,"27065,27065,27009"
27093,2023,8,9,"27023,27121,27151,27023,27173,27009,27041,27121,27153"
20191,2024,11,2,"40003,40003"
28145,2022,5,7,"28013,28137,28057,28137,28013,28057,28141"
12021,2022,1,2,"12043,12043"
28093,2025,5,4,"28139,47069,28139,47069"
25003,2022,7,1,36079
18055,2024,4,2,"17033,17033"
04015,2023,3,9,"49037,06025,49001,49021,49027,49017,49021,49037,49021"
19179,2024,7,2,"19087,19087"
17141,2025,5,5,"17085,19045,19097,17085,19045"
18181,2022,7,3,"18171,18045,18171"
40011,2021,3,1,40003
48159,2021,3,4,"48459,48379,48379,48459"
51550,2024,7,2,"37177,37177"
53049,2021,1,2,"53053,53077"
42019,2022,11,3,"39155,42039,42039"
19159,2023,3,2,"19145,19145"
35057,2022,5,1,35028
20075,2023,6,1,08011
26165,2024,8,4,"26089,26089,26143,26143"
22001,2020,4,1,22077
34005,2024,7,2,"36081,36085"
22127,2025,5,1,22041
51065,2022,4,1,51540
21019,2020,4,4,"21063,21063,21159,21159"
29173,2020,7,2,"17013,17013"
16011,2023,5,2,"16063,56039"
01083,2021,9,3,"28141,01043,01043"
41025,2022,6,13,"32027,06049,06091,32001,32019,32027,32029,32510,41035,41049,06049,41035,16087"
08067,2023,6,15,"08021,08079,08105,35039,08113,49037,08079,08091,08109,49037,08091,08113,35031,35039,49037"
49053,2022,7,1,04012
28017,2025,5,3,"28043,28019,28043"
37139,2022,7,1,37055
51153,2020,8,2,"51600,51610"
17003,2021,3,2,"21039,21039"
49043,2021,7,2,"16007,16041"
37039,2022,5,3,"13281,13281,37099"
01003,2021,9,1,01039
40103,2022,6,4,"40003,40053,40093,40053"
29037,2021,12,2,"29185,29185"
22075,2025,5,1,22095
12065,2025,6,2,"12067,12067"
42053,2023,4,3,"42039,42039,42049"
20199,2025,6,3,"08061,08061,08099"
48367,2020,5,2,"48425,48425"
54083,2024,1,1,54067
55083,2022,5,1,26019
51181,2023,7,6,"51620,51199,51830,37091,51620,51199"
48181,2022,11,3,"40005,40019,40019"
48149,2023,9,4,"48481,48481,48123,48123"
05043,2024,8,1,05039
20173,2024,6,1,40053
19097,2024,7,2,"19031,19031"
28077,2020,8,2,"28005,28109"
12051,2021,5,4,"12027,12055,12055,12055"
06091,2021,12,5,"32001,32027,32029,32510,41037"
46121,2021,8,1,31015
18137,2020,4,1,21223
21093,2025,5,4,"18025,18123,18025,18123"
46027,2020,5,3,"31107,31139,31107"
48219,2022,8,2,"48115,48115"
32011,2021,5,4,"32013,32001,32013,32001"
27111,2024,8,5,"27029,27121,27149,27121,27149"
01045,2022,5,3,"13259,01039,01039"
48207,2024,4,5,"48009,48487,48429,48009,48429"
04005,2021,8,3,"04012,04012,08033"
22085,2021,5,1,22003
38085,2024,8,2,"38089,38089"
45003,2024,7,2,"13163,13163"
29115,2024,10,2,"29061,29061"
28011,2022,7,1,22067
18053,2025,5,2,"18023,18023"
51017,2021,5,2,"51580,51820"
17115,2020,6,4,"17129,17017,17129,17035"
38031,2023,7,3,"38003,38003,38083"
41039,2020,12,7,"41031,41037,41015,41033,06049,41037,41031"
39009,2024,9,2,"54073,54073"
36081,2025,6,1,34021
05055,2025,1,3,"05067,05067,29143"
21131,2022,6,2,"21189,21189"
16033,2020,6,4,"16065,16065,30023,30093"
35055,2021,8,4,"08007,08105,08007,35028"
47003,2022,10,1,47061
31161,2024,9,1,31171
22025,2021,4,4,"22077,22125,22077,22125"
26023,2025,6,2,"39171,39171"
21073,2020,8,1,21223
45017,2020,5,1,45089
06077,2022,4,9,"06075,06081,06085,06003,06003,06041,06075,06097,06085"
30073,2024,6,1,30053
21023,2023,1,2,"21069,21069"
17137,2020,7,8,"17169,17129,17169,17013,17083,17083,17013,17129"
18067,2024,2,2,"18181,18181"
20035,2022,5,2,"40053,40053"
27131,2023,8,2,"27013,27013"
06023,2023,3,6,"41015,41033,06097,06049,41029,41033"
51710,2024,7,2,"51735,51735"
40111,2024,5,1,40119
51550,2021,6,4,"37073,51131,37073,51131"
39049,2024,7,3,"39083,39117,39083"
40147,2025,5,1,20133
48147,2022,12,1,40005
40113,2023,6,1,40053
40147,2020,11,3,"20049,20049,40103"
48141,2022,6,1,48377
16011,2020,4,7,"16041,16025,16067,16065,16059,16041,16065"
30001,2024,9,2,"30039,30039"
47029,2020,2,1,37199
13177,2023,8,4,"13315,13193,13307,13307"
51093,2023,6,8,"51036,51199,51830,37091,51183,51036,51183,51199"
42011,2022,5,6,"42043,42043,42025,42095,42025,42043"
31155,2023,8,4,"31159,19129,31159,19129"
13257,2020,4,1,13281
40071,2022,6,3,"40003,40093,40003"
42109,2022,5,3,"42043,42043,42093"
46083,2020,6,1,31027
20053,2024,8,3,"20123,20141,20141"
36119,2024,5,4,"34031,36081,36081,34031"
37131,2021,3,3,"37073,37181,37073"
06003,2023,5,2,"32019,32019"
13321,2020,6,1,13017
05023,2025,6,6,"05065,05067,05065,05129,05129,05067"
