target_fips,storm_year,storm_month,n_clean_neighbors,neighbor_fips
13087,2023,3,138,"13097,28113,28097,01023,12081,13035,28019,13091,13151,13055,13215,28073,13269,28103,13009,01013,13125,12027,13157,28065,13053,13021,13271,28079,13135,13295,28091,13141,13207,37177,13315,28151,13167,28035,13255,28111,13309,28037,01035,47079,28125,13079,13037,28087,13083,13145,13231,47061,28015,13045,28099,28021,13279,47033,13225,47045,45009,13261,13163,28033,13175,13195,13121,13317,28105,28101,28069,13233,01099,47023,13159,13013,37091,01131,13263,13089,13223,13169,13291,13171,13123,13307,28117,28001,12055,13311,28053,13209,13259,13011,13283,13153,28143,47039,13113,13247,28049,47095,28149,13217,13047,28031,13139,13313,13303,47109,28063,13213,13293,47167,13193,13265,13235,13301,28161,28123,28083,13281,28041,28075,28135,13211,28107,13067,13221,13319,28089,01007,12049,28077,28027,13187,13133,47075,28011,13107,13199,13197"
40135,2022,11,47,"48495,40093,48057,40053,22117,22083,22007,48173,48487,22041,40043,22091,48103,48321,05017,22029,05111,48071,40005,05077,48193,40019,05039,22037,22077,22107,22075,22121,48211,22087,22047,22123,40105,05035,48127,48197,40103,40003,05021,05123,05107,05011,05003,48481,22025,48435,22067"
47147,2024,4,61,"47085,12017,12115,13061,13125,12027,13053,28017,13271,47137,13141,13239,37177,13315,28111,47169,13143,13279,13225,13261,13163,47101,13175,13195,13317,47177,45011,47023,13013,01017,12041,13307,28117,12055,45049,13283,13117,47117,47095,13047,28063,47081,37011,13293,47135,28139,13193,13301,28161,13281,28135,28107,28009,12049,28077,28027,13133,47075,13029,47071,45005"
19089,2024,9,70,"17199,31181,27065,27091,31121,31011,29101,17169,31083,31079,31129,31175,27029,31093,19031,38025,31047,31019,31167,20183,27087,17059,20097,27125,17145,27079,31059,17159,20089,38099,29061,31039,31073,31125,31163,20123,31183,31171,31035,31099,38095,31169,17151,31117,31061,29073,17165,27071,20163,31185,17047,19087,29079,17069,29151,31173,20147,31143,31077,31137,38033,17123,31065,31001,31081,29157,38009,20141,31113,17003"
29143,2022,3,65,"46015,27117,46035,31103,46005,19167,19193,19183,46073,19141,29185,19185,46023,29197,46099,19035,27063,46009,46125,19119,19041,46097,27133,27101,27105,46101,29103,19143,46079,31091,46111,20123,29135,19095,27081,46083,17079,29051,29073,17071,46127,31043,31147,17039,19149,19021,46135,31051,29093,29151,17133,27083,19101,46067,27033,27103,19059,46077,20207,19093,46087,17013,29033,46027,29041"
37115,2025,2,61,"01023,28019,13091,13061,12093,13125,28065,13053,47069,13271,47137,37143,28023,13109,28147,37005,12067,28039,13315,28043,28111,45023,13309,47067,13093,12075,13163,12015,13175,28069,47159,01131,28051,12041,13307,37187,13209,13259,13283,13219,37113,12105,37011,13237,28139,13193,13235,13301,12007,28083,13281,28041,13221,13319,47173,12049,28129,28061,13023,37141,13197"
29113,2020,7,53,"19079,31127,31095,31119,31011,31097,17017,17169,31107,19145,31003,31023,20043,29117,31139,31159,19009,19155,31167,31021,31027,31177,31131,31153,31109,19085,31151,29103,31037,19137,31039,19129,31067,19003,17079,19133,17129,17083,19165,17035,31025,27071,19071,31147,20033,31133,31155,31077,17013,29033,29041,29177,19001"
32011,2023,7,30,"06109,35057,32019,06011,06049,35059,35028,06105,35031,06079,35061,35037,35041,35055,35053,06009,35039,35006,35005,35003,35001,32029,35049,06005,35047,35045,35051,35011,35029,04023"
06043,2023,8,32,"06109,35057,32019,06011,06049,35059,35028,06105,35031,06079,35061,35037,35041,35055,35053,35043,06009,35039,35006,35005,35003,35001,32029,35049,06005,35047,35045,35051,35011,35007,35029,04023"
22069,2023,5,31,"40093,40053,48243,40043,22091,48391,05111,40005,05077,05039,48175,22037,05055,22065,22107,22075,22121,48211,22123,05035,40103,48007,40003,05021,05123,05107,05011,05003,48481,40129,22025"
38019,2020,7,53,"19079,31127,31095,31119,31011,31097,17017,17169,31107,19145,31003,31023,20043,29117,31139,31159,19009,19155,31167,31021,31027,31177,31131,31153,31109,19085,31151,29103,31037,19137,31039,19129,31067,19003,17079,19133,17129,17083,19165,17035,31025,27071,19071,31147,20033,31133,31155,31077,17013,29033,29041,29177,19001"
31165,2024,6,80,"17199,19069,27065,19151,31103,27091,31095,31121,31011,29101,31097,17017,19145,20107,27173,31017,17005,29211,27029,27095,29075,31167,27073,27087,29083,17059,29173,20097,38083,31085,46097,27125,17145,27079,29053,38099,31115,29061,31039,38045,31073,27041,31053,31091,20123,31183,29175,31171,38089,29129,27031,38095,17151,31117,31071,27009,38031,27071,27127,38093,27149,38065,17033,29079,17069,31173,27121,20083,27023,17123,19093,29089,17013,29033,29157,29003,29041,20141,29107,17003"
29215,2022,2,65,"46015,27117,46035,31103,46005,19167,19193,19183,46073,19141,29185,19185,46023,29197,46099,19035,27063,46009,46125,19119,19041,46097,27133,27101,27105,46101,29103,19143,46079,31091,46111,20123,29135,19095,27081,46083,17079,29051,29073,17071,46127,31043,31147,17039,19149,19021,46135,31051,29093,29151,17133,27083,19101,46067,27033,27103,19059,46077,20207,19093,46087,17013,29033,46027,29041"
37157,2023,4,134,"13097,28113,28097,01023,12081,13035,28019,13091,13151,13055,13215,28073,13269,28103,13009,01013,13125,12027,13157,28065,13053,13021,13271,28079,13135,13295,28091,13141,13207,37177,13315,28151,13167,28035,13255,28111,13309,01035,47079,28125,13079,28087,13083,13145,13231,47061,28015,13045,28099,13279,47033,13225,47045,13261,13163,28033,13175,13195,13121,13317,28105,28101,28069,13233,01099,47023,13159,13013,37091,01131,13263,13089,13223,13169,13291,13171,13123,13307,28117,28001,12055,13311,28053,13209,13259,13011,13283,13153,28143,47039,13113,13247,28049,47095,28149,13217,13047,28031,13139,13313,13303,47109,28063,13213,13293,47167,13193,13265,13235,13301,28161,28123,28083,13281,28041,28075,28135,13211,28107,13067,13221,13319,28089,01007,12049,28077,28027,13187,13133,47075,28011,13107,13199,13197"
45059,2025,5,69,"28113,01023,28019,13091,13061,12093,01013,13125,28065,28003,13053,47069,13271,47137,37143,28023,13109,28147,37005,12067,28039,13315,28043,28111,45023,13309,47067,01035,13037,01085,13093,12075,13163,12015,13175,28069,47159,01131,28051,12041,13307,37187,13209,13259,13283,13219,37113,12105,37011,13173,13237,28139,13193,13235,13301,12007,28083,13281,28041,13221,13319,12087,47173,12049,28129,28061,13023,37141,13197"
48025,2023,8,30,"40093,05065,40053,48243,48323,40043,48455,48391,05111,40005,48505,05055,22065,22107,22123,05035,48089,40103,48407,48011,48007,40003,05021,05123,05107,05011,05003,48481,40129,22025"
21209,2023,1,56,"39151,39133,21069,54089,54093,39155,18131,51830,39055,39083,39115,51685,42049,51021,18103,39077,39075,51720,54105,39093,51735,51595,39099,39153,39143,39095,39043,39169,18141,51620,39101,51045,39139,39117,39007,51750,51520,39033,39175,51119,39035,18009,51131,51660,39005,39103,51036,42093,21063,39123,21223,42039,18181,39173,39147,51530"
20113,2021,9,67,"27067,27117,46035,46005,19167,19193,19141,27173,27141,46023,29197,27153,27029,27171,46099,19035,27063,46009,46125,27073,19119,27003,19041,46097,27085,27093,27133,27101,27159,27105,27165,46101,29103,27163,27041,19143,46079,46111,27081,46083,17079,31117,29073,17071,27009,27127,31043,27149,27025,31015,19021,46135,31051,29133,17133,27083,46067,46011,27033,19059,46077,27023,19093,27019,46087,46027,27135"
48369,2023,7,29,"40093,05065,40053,48243,40043,48391,05111,40005,22037,05055,22065,22107,22075,22121,48211,22123,05035,40103,48011,48007,40003,05021,05123,05107,05011,05003,48481,40129,22025"
36103,2025,6,15,"44005,36063,36037,25019,34037,23013,23027,23023,23001,34021,44009,23009,36073,23015,23011"
38049,2023,8,92,"31089,19079,46015,38081,27117,46035,27161,31103,46005,29069,27013,29101,19167,46073,19141,19145,29037,27173,31003,29211,46023,27153,46099,31139,29155,19035,31159,27095,29149,27063,46125,27073,19119,29083,29123,38083,46097,27133,38019,27159,27045,19067,27105,46101,27011,19129,27041,19143,46079,20209,38013,31091,46111,31183,38073,19189,29175,27145,27081,46083,19133,38095,38027,19115,27151,29019,19165,17035,27009,46127,31043,31147,27149,31015,19149,19021,46135,17033,17069,31173,19195,27121,46067,46011,19059,27023,19093,29089,46087,46027,29186,29003"
51683,2020,8,25,"21039,18131,51600,51610,51685,18115,54021,21055,21033,51720,18075,51735,21027,21201,21005,51195,21159,21163,18135,51520,18009,21133,21143,21063,21223"
31071,2023,8,92,"31089,19079,46015,38081,27117,46035,27161,31103,46005,29069,27013,29101,19167,46073,19141,19145,29037,27173,31003,29211,46023,27153,46099,31139,29155,19035,31159,27095,29149,27063,46125,27073,19119,29083,29123,38083,46097,27133,38019,27159,27045,19067,27105,46101,27011,19129,27041,19143,46079,20209,38013,31091,46111,31183,38073,19189,29175,27145,27081,46083,19133,38095,38027,19115,27151,29019,19165,17035,27009,46127,31043,31147,27149,31015,19149,19021,46135,17033,17069,31173,19195,27121,46067,46011,19059,27023,19093,29089,46087,46027,29186,29003"
20065,2020,5,57,"19079,31127,31095,31119,31011,31097,17017,17169,31107,19145,31003,31023,29211,20043,29205,29117,31139,19009,19155,31167,31021,31027,31177,31131,31153,31109,19067,17121,27075,19085,31151,29103,31037,19137,31039,19129,31067,17079,29129,19133,31141,17129,17083,19165,17035,31025,27071,19071,31147,20033,31133,31155,31077,17013,29033,29041,29177"
47179,2024,9,37,"01023,12017,13061,13125,12027,13053,47069,13271,47137,13109,28147,37005,12067,28039,13315,28111,28037,01041,12075,13163,13175,12041,13307,13283,13219,37009,37137,13087,28063,37011,28139,13193,13301,12119,13281,12049,45033"
54087,2025,1,99,"39151,21147,21025,21121,39133,21069,18043,21231,21039,18131,51830,39055,39083,51610,21071,21049,18025,51685,21197,39171,21053,42049,21173,18103,39077,39075,21033,21205,39093,21129,21017,21103,42023,39099,21097,21115,21201,21109,39153,21095,21159,21193,21219,39143,39095,21139,18143,21235,54073,21239,21131,39043,21065,18023,39169,21051,51678,18129,21189,42089,21153,21169,21175,39101,21199,18123,21237,39063,21225,39117,39007,21011,21125,39033,21081,21165,51580,21195,21133,21181,39005,39103,39085,21203,21013,24035,51670,42093,51630,21063,39123,21223,42039,24029,21149,39173,39147,51530,21119"
01057,2020,4,12,"13017,37121,12027,47069,13059,37199,12055,13283,13281,28009,12049,45089"
36089,2020,10,3,"23023,44001,25007"
20063,2023,9,94,"31089,19079,46015,38081,27117,46035,29013,27161,31103,46005,27013,29101,19167,46073,19141,19145,29037,20107,27173,31003,29211,20043,46023,29197,27153,46099,31139,29155,19035,31159,27095,29149,27063,46125,27073,19119,29083,38083,46097,19107,27133,38019,27159,38099,27105,46101,19129,27041,19143,46079,20209,38013,31091,46111,31183,29175,27145,27081,46083,19133,38095,38027,27151,19165,20121,17035,29121,27009,46127,31043,31147,27149,27061,31015,19149,19021,46135,17033,17069,31173,27121,19101,46067,46011,19059,27023,19093,29089,46087,46027,29186,29005,29003,29041"
06029,2023,2,40,"06025,04027,35057,32019,06049,35059,35028,35031,06079,35061,06081,35037,35041,35009,35055,35053,06085,06069,06041,35039,06097,35006,35005,06013,35003,35001,06075,06053,06087,35027,32029,35049,35047,35045,35051,35011,04012,35029,06055,04023"
47049,2023,7,103,"13097,28097,01023,12081,13035,28019,13151,13055,28073,13269,28103,13009,01013,13125,12027,13157,28065,13053,13021,13271,28079,13141,13207,37177,13315,13167,28035,28111,13309,01035,28125,13079,28087,13083,47061,28015,13045,28099,13279,47033,13225,47045,13261,13163,13175,13195,13121,13317,28105,28101,28069,47023,13159,13013,37091,01131,13169,13291,13171,13123,13307,28117,12055,13311,28053,13209,13259,13011,13283,28143,47095,13047,28031,13313,13303,28063,13213,13293,47135,13063,13193,13265,13235,13301,28161,28083,13281,28041,28075,28135,13211,28107,13319,01007,12049,28077,28027,13187,13133,47075,28011,13107,13199"
46123,2024,7,78,"17199,29119,27065,19151,27091,17139,31095,31121,31011,29101,20107,27173,29211,27029,19031,29075,31167,27073,27087,29083,17059,29173,20097,38083,31085,46097,27125,17145,27079,29053,38099,31115,29061,31039,38045,31073,27041,31091,20123,31183,29175,31171,38089,29129,27031,38095,17151,31117,17129,31071,17165,27009,38031,27071,27127,38093,27149,38065,17047,19087,17033,29079,17069,31173,27121,27023,17123,19093,29089,17013,29033,29157,29003,29041,17137,20141,29107,17003"
39163,2024,10,56,"39151,39133,39055,21233,39083,51610,51685,21055,42049,39077,39075,21033,39093,21017,42023,39099,18173,21097,21201,39153,21159,21219,39143,39095,21139,54073,39043,18023,39169,51678,18129,21153,39101,39063,21225,39117,39007,39033,21081,51580,21133,21181,39005,39103,39085,18125,51670,42093,51630,39123,42039,21149,18147,39173,39147,51530"
39057,2025,4,91,"39151,21147,21025,39133,21069,21231,21039,18131,51830,39055,39083,51610,21071,21049,18025,51685,21197,39171,21053,42049,21173,18103,39077,39075,21033,21205,39093,21129,21017,21103,42023,39099,21097,21201,21109,39153,21095,21159,21193,39143,39095,21139,18143,21235,54073,21239,21131,39043,21065,18023,39169,21051,51678,18129,21189,21153,21175,39101,21199,18123,21237,39063,21225,39117,39007,21011,21125,39033,21165,51580,21195,21181,39005,39103,39085,21203,21013,24035,51670,42093,51630,21063,39123,21223,42039,24029,21149,39173,39147,51530,21119"
37125,2023,8,112,"13097,28097,12081,13035,28019,13151,28005,13055,28073,13269,28103,13009,13125,12027,13157,28065,13085,13227,12053,13289,13129,13053,13021,13271,28079,12043,13141,13207,37177,13315,13167,28035,28111,13111,13309,28125,13079,28087,13083,47061,28015,13045,28099,13279,47033,13225,47045,13261,13163,13015,13175,13195,13121,13317,28131,28105,28101,28069,47023,13159,13013,37091,01131,13169,13291,13171,13123,13307,28117,12055,13311,28053,13209,13259,13011,13283,28143,13117,47095,13047,28031,13313,13303,28063,13213,13293,47135,13237,13063,13193,13265,13235,13301,28161,28083,13281,28041,28075,28135,13211,28107,13319,12049,28077,13023,28027,13187,13133,47075,28011,13107,13199"
54011,2021,3,35,"21023,18169,21039,39137,39055,21233,39083,39115,51685,21173,51021,39077,51720,51735,51820,39021,21091,39099,18165,21115,21201,39143,18159,51540,21163,51690,51520,51580,18009,51131,39103,39085,21143,18093,18101"
30087,2021,5,39,"08021,16075,08003,16007,08033,16053,16009,16003,16069,30023,16041,16081,30073,16047,16079,16021,30043,30045,08105,49039,16049,08029,16065,08011,16015,08065,30089,08107,08091,08079,16017,08053,16055,16025,16061,08019,30059,08007,08047"
54081,2021,1,31,"21023,18169,21039,21233,39083,51685,18115,21173,51021,39077,18171,51720,51735,51820,39021,21091,39099,18165,21115,21201,39143,18159,51540,21163,51690,51520,21001,51580,18009,21143,18101"
08033,2023,4,61,"08021,08111,49021,16075,08003,08015,49017,49003,08043,30091,16053,16009,16003,16069,16045,08117,30015,30107,49037,49025,49027,49005,16047,16079,49023,49057,08105,49039,49049,16035,08011,16063,49007,49055,49045,49041,49013,30101,49011,08077,49047,16057,08109,49001,08091,08103,08079,30061,08113,08053,16055,49033,16061,08045,08019,49043,08023,08093,49029,49051,08047"
54087,2020,7,20,"18131,51600,51610,51685,21055,51720,18075,51735,21027,21005,51195,21159,51840,18135,21221,51520,18009,21143,21063,21223"
08011,2022,5,46,"08111,30049,08081,30057,30031,16053,16009,16083,16045,30023,30015,08051,16041,30007,30051,30073,30035,16037,30041,16021,30043,30045,49039,08029,30099,30005,30101,08065,49047,16087,30039,30077,08107,30061,30093,30027,30001,30013,49033,16025,30103,08019,30059,08093,49029,08047"
23003,2022,8,12,"44005,36047,25019,36005,36079,36061,36087,25007,34019,34021,09007,25001"
08099,2024,7,21,"08021,08111,08003,08015,30109,08033,16083,30023,49009,16071,08029,16035,08065,30053,16087,30039,08109,30037,08019,08023,08047"
12119,2022,6,69,"13147,47083,13149,47053,28137,47051,47017,12051,47005,28073,45043,47087,01013,13125,12027,13157,28065,13053,13249,47069,28091,12043,01075,28039,13059,13111,13309,28037,01035,13037,01039,47033,01133,01107,13195,13317,47027,28057,13159,13013,01131,13291,13137,47175,47097,13307,13259,13011,13219,28013,47039,13247,37185,47109,28063,28139,13301,13281,13221,13319,01057,28077,28027,45033,13133,37141,47075,28141,45089"
48083,2025,5,40,"05049,05065,48057,05041,22095,48163,05137,40057,05121,48285,22007,48493,22041,48455,22091,05017,22029,48071,05077,05109,05039,05053,48489,05079,48051,05113,48379,48407,48231,22093,05129,48255,05025,48507,05011,05019,05003,48225,05067,48047"
21193,2020,2,15,"18131,51600,51610,51685,51720,18075,51735,21005,21159,51840,51520,18009,21207,21063,21223"
22049,2025,5,40,"05049,05065,48057,05041,22095,48163,05137,40057,05121,48285,22007,48493,22041,48455,22091,05017,22029,48071,05077,05109,05039,05053,48489,05079,48051,05113,48379,48407,48231,22093,05129,48255,05025,48507,05011,05019,05003,48225,05067,48047"
22079,2024,6,71,"40093,05065,40053,40119,05137,48247,48275,40023,48323,22101,48309,48349,48153,48145,40045,40059,48487,40067,48373,40043,40083,48455,40017,48289,05095,40013,05037,48321,48391,22039,48377,48431,40005,48123,22065,22107,48313,48109,05035,48379,48395,40103,48427,48407,40095,48475,48099,48161,40153,48007,48477,48281,40069,40009,40015,48471,05025,48429,48333,40003,05123,05107,48239,48093,48009,48185,05011,40129,22011,48191,48047"
27077,2021,7,58,"27067,46035,46005,27115,19167,19193,19141,46023,29197,27153,27029,19035,27063,46009,27073,38083,19041,46097,27133,27101,27159,27165,29103,27163,27041,19143,46079,46111,17023,27081,17079,31117,17027,29073,17175,27009,27127,31043,27149,27025,31015,19021,46135,31051,27083,46067,46011,27033,19059,46077,27023,19093,27019,29089,46087,46027,27135,29107"
37129,2023,12,60,"28005,13061,12093,13125,12027,13053,13271,47137,13141,01063,13239,37177,13315,28111,13143,01085,13279,13225,13261,13163,47101,13175,13195,13317,28131,47177,45011,47023,13013,01017,12041,13307,28117,12055,13283,28143,13117,47117,47095,13047,28063,47081,37011,13293,47135,13193,13301,28161,13281,28135,28107,12049,28077,28027,13133,47075,13029,28141,47071,45005"
51157,2021,6,27,"39055,39083,39115,51685,21173,51021,51720,51735,51820,21091,39099,21097,21115,21201,39143,18159,51540,21163,51690,51520,51580,51131,39103,39085,21143,18093,18101"
05021,2020,5,19,"48141,48243,48247,48017,48285,48119,48321,48425,48193,22077,48313,22093,48095,48333,48165,48507,48481,48369,48435"
13011,2024,7,47,"12017,12115,13061,13125,12027,13065,13053,13249,13271,47137,28147,37005,37177,13315,28111,28037,13143,13279,13225,13163,47055,13175,47023,13013,12041,13307,28117,12055,13283,13219,47117,13087,28063,37011,28139,13193,13301,13281,28135,28107,28009,12049,28077,28027,45033,47075,47071"
48381,2024,9,26,"05065,48057,48163,05137,22101,48493,40127,48455,05029,48391,05077,05109,05039,48489,22065,22107,05001,05113,48379,48407,05025,40003,48507,05011,05067,48047"
51089,2022,6,28,"18109,42077,18157,42095,51600,51610,51167,42087,51775,54049,18171,51720,51735,51595,42043,18159,51540,51678,21189,54009,42025,51520,51660,39005,42093,18119,51740,18021"
29153,2024,9,70,"17199,31181,27065,27091,31121,31011,29101,17169,31083,31079,31129,31175,27029,31093,19031,38025,31047,31019,31167,20183,27087,17059,20097,27125,17145,27079,31059,17159,20089,38099,29061,31039,31073,31125,31163,20123,31183,31171,31035,31099,38095,31169,17151,31117,31061,29073,17165,27071,20163,31185,17047,19087,29079,17069,29151,31173,20147,31143,31077,31137,38033,17123,31065,31001,31081,29157,38009,20141,31113,17003"
54097,2023,7,43,"39151,54059,54093,18131,51830,51183,51685,54045,42049,51021,18103,51720,54105,39093,51735,51595,21201,39153,39143,39169,51620,51095,51045,54109,39007,39161,51750,51520,51119,51199,39035,51660,39103,39085,51036,42093,21063,39123,42039,18181,39173,21161,51530"
01023,2020,4,12,"13017,37121,12027,47069,13059,37199,12055,13283,13281,28009,12049,45089"
42087,2023,8,29,"39151,54093,18131,51830,51183,51685,51720,51735,51595,21201,39169,51620,51095,39007,39039,51520,51119,51199,51660,39103,39085,51036,42093,21063,39123,18181,39173,21161,51530"
