stcofips,year,month,tier,month_t,deviation
05127,2024,11,mid,-4,1.5128029649628587
05127,2024,11,mid,-5,1.9635532365898172
05127,2024,11,mid,-6,2.6733018048500554
05127,2025,6,mid,-1,0.17585841244280687
05127,2025,6,mid,-2,0.5104632316256357
05127,2025,6,mid,-3,1.0503145082572871
05127,2025,6,mid,-4,1.0872111875458188
05127,2025,6,mid,-5,0.6761306482656977
05127,2025,6,mid,-6,0.2395323828185809
05135,2025,6,mid,-1,0.5678641160905897
05135,2025,6,mid,-2,1.5689424231136968
05135,2025,6,mid,-3,2.9614959249239945
05135,2025,6,mid,-4,4.013080684183365
05135,2025,6,mid,-5,4.895425193388533
05135,2025,6,mid,-6,5.9707395464943005
05141,2024,10,mid,-1,0.3792822634806612
05141,2024,10,mid,-2,0.7929191150667236
05141,2024,10,mid,-3,1.4623002799269926
05141,2024,10,mid,-4,1.8466302258983376
05141,2024,10,mid,-5,2.1950246410206375
05141,2024,10,mid,-6,2.0851044227111117
06001,2023,3,mid,-1,-0.44493020141909767
06001,2023,3,mid,-2,-0.7407173638342925
06001,2023,3,mid,-3,-0.8857641089608705
06001,2023,3,mid,-4,-0.8650208571183242
06001,2023,3,mid,-5,-0.6914931734209233
06001,2023,3,mid,-6,-0.47890968496884057
06003,2020,7,mid,-1,0.08455495508040656
06003,2020,7,mid,-2,0.5665109173053793
06003,2020,7,mid,-3,1.1393259356438392
06003,2020,7,mid,-4,2.0345364661153695
06003,2020,7,mid,-5,3.099409941042012
06003,2020,7,mid,-6,3.70410612325135
06003,2025,8,mid,-1,-0.05841201638237692
06003,2025,8,mid,-2,-0.6132937689840219
06003,2025,8,mid,-3,-1.4313648634171017
06003,2025,8,mid,-4,-1.9698290968525072
06003,2025,8,mid,-5,-1.8103777743895364
06003,2025,8,mid,-6,-1.5207926729555226
06007,2020,11,mid,-1,0.04323738642717956
06007,2020,11,mid,-2,-0.15316733031104945
06007,2020,11,mid,-3,-0.2831415122095251
06007,2020,11,mid,-4,-0.265397561500464
06007,2020,11,mid,-5,0.1779355352748695
06007,2020,11,mid,-6,0.7860509250493664
06009,2020,4,mid,-1,0.5388791423371089
06009,2020,4,mid,-2,1.1296656586078768
06009,2020,4,mid,-3,1.5060581141176783
06009,2020,4,mid,-4,1.7842099061574146
06009,2020,4,mid,-5,2.007968665249095
06009,2020,4,mid,-6,2.377195245849137
06009,2020,11,mid,-1,-0.5527813952108716
06009,2020,11,mid,-2,-0.8944524846955346
06009,2020,11,mid,-3,-1.0613038767334046
06009,2020,11,mid,-4,-1.1754319842958978
06009,2020,11,mid,-5,-1.4056171807220466
06009,2020,11,mid,-6,-1.702800250167229
06009,2025,2,mid,-1,0.22968731707173617
06009,2025,2,mid,-2,0.3837114205725385
06009,2025,2,mid,-3,0.5607968844251019
06009,2025,2,mid,-4,0.5764748341292432
06009,2025,2,mid,-5,0.5357563196298543
06009,2025,2,mid,-6,0.560377044900676
06011,2021,10,mid,-1,0.06850360446473758
06011,2021,10,mid,-2,0.2791796619593043
06011,2021,10,mid,-3,0.1558730487868445
06011,2021,10,mid,-4,0.020516853963272297
06011,2021,10,mid,-5,-0.1077624089340361
06011,2021,10,mid,-6,-0.03171409054093033
06015,2021,10,mid,-1,-0.5726519840258675
06015,2021,10,mid,-2,-1.501594940432767
06015,2021,10,mid,-3,-2.7334494855397082
06015,2021,10,mid,-4,-3.986790334067649
06015,2021,10,mid,-5,-4.68962730857416
06015,2021,10,mid,-6,-4.870521307948323
06015,2022,11,mid,-1,0.7260258610190817
06015,2022,11,mid,-2,1.4896465118400073
06015,2022,11,mid,-3,1.7662058547052908
06015,2022,11,mid,-4,1.8055347751089386
06015,2022,11,mid,-5,2.020886582453926
06015,2022,11,mid,-6,2.6330976299555857
06015,2024,1,mid,-1,0.010167604892728832
06015,2024,1,mid,-2,0.19753816346617725
06015,2024,1,mid,-3,-0.010240886994566267
06015,2024,1,mid,-4,-0.3472825632655656
06015,2024,1,mid,-5,-0.9094720408875361
06015,2024,1,mid,-6,-1.347498678440445
