target_fips,storm_year,storm_month,n_clean_neighbors,neighbor_fips,target_zhvi_t0,baseline_mean_zhvi_t0
47031,2022,3,1,47051,264707.08720701304,277410.0049459404
28093,2022,5,1,28137,194593.9783509185,207592.003448738
37187,2024,6,1,37177,111622.04233179614,170412.1418184896
13189,2024,2,3,"13301,13163,13317",195920.8449975755,133397.34175256712
41005,2020,9,1,41027,469822.4706515486,503917.88962999376
17101,2024,2,1,17033,103613.9939428704,123392.5341599013
18157,2024,5,2,"18181,18045",277574.77335647604,187138.0495846778
35023,2020,8,1,35017,,163802.972130739
01053,2023,4,2,"01035,01099",142282.6004899833,138461.16002562834
06011,2021,10,2,"06033,06021",339498.97176471824,329603.80379981664
40113,2021,9,1,40147,179456.38481986022,141609.7582931349
31183,2023,3,1,31003,217648.20756937104,186780.0918884353
36013,2023,7,1,42049,149238.45863039736,183084.5335859377
27001,2025,3,1,27065,258659.41407819185,251525.181625106
35049,2022,6,1,35028,539093.572599291,501353.5932044253
29053,2022,6,1,29135,228667.85033828503,199350.8795410752
55129,2023,8,2,"55005,55107",281476.2746363541,217430.95011405967
01107,2023,6,2,"28103,28087",150133.5938084519,139232.927848499
47025,2025,5,4,"21013,47173,21235,47067",217385.14821086812,180205.0595036517
38073,2023,4,2,"38003,38081",188112.44481242323,178019.17575011234
05147,2022,8,2,"05123,05037",100749.12842471198,114075.90025784684
12011,2022,6,1,12051,402670.05732868233,250273.93435109887
40011,2023,9,2,"40043,40093",101373.40680485604,140261.29283080934
48211,2021,3,1,48483,181435.97211435088,115011.21021527504
05133,2025,6,1,05113,160905.8952722778,182315.6568940809
13271,2020,3,1,13017,82272.13249666592,78808.00046883363
22097,2020,8,1,22077,150645.46654338937,170491.73035878525
30029,2025,5,1,30047,636645.205731918,587433.7518232971
18035,2020,3,2,"18009,18075",96804.8110752701,89073.16400815769
30067,2021,8,1,30059,531896.908350235,238979.3975611894
20191,2024,5,1,40053,138713.5154126311,114844.91706989118
05075,2023,2,1,05055,117259.59190900816,179259.43693667836
13199,2021,5,1,13231,161561.18630837946,273743.71033364994
47115,2023,8,2,"47061,13083",241819.27024118867,211262.79849755223
38035,2024,6,1,38099,256281.68170924307,153174.4616142517
54069,2022,7,1,54009,142709.8137568521,119238.61418013027
08035,2021,8,1,08039,662056.0665615718,634010.4119338418
29099,2023,2,2,"29186,29221",251279.2866098987,185703.9190659874
55105,2020,7,1,55055,176667.99379911937,238295.3321556314
05053,2023,6,1,05039,189160.84503241515,124478.70845903152
41045,2021,6,4,"32013,41001,16075,41023",240456.39922135457,265480.31589612376
23011,2021,6,3,"23023,23007,23015",229489.39505851967,293536.4638077695
38045,2023,4,1,38003,196176.84712643953,174109.31843186438
27005,2021,6,2,"27029,27159",271659.53357573773,172026.8511046412
47151,2025,2,3,"21231,47137,21147",189479.1318144177,173038.571079771
18053,2021,9,1,18159,114918.63435631494,178415.6374791332
45007,2022,4,1,13147,241366.20466050165,289272.57039959775
30007,2020,8,1,30043,299415.8641948908,298023.21830372576
38043,2021,7,1,38083,229359.69563143127,217646.19515586743
05035,2025,5,1,05077,155935.81944266174,110596.7660277362
22009,2020,4,1,22077,157226.5639871229,169732.02652904805
13019,2020,6,1,13003,128028.03405248438,105566.86620151276
